time_signature, track_popularity, speechiness, danceability, playlist_name          , track_artist                                                                                                                                                                                                                                        , duration_ms, energy  , playlist_genre, playlist_subgenre, track_href                                              , track_name                                                                                        , mode, uri                                 , type          , track_album_release_date, analysis_url                                                    , id                    , instrumentalness, track_album_id        , playlist_id           , track_id              , valence, key , tempo  , loudness, acousticness, liveness, track_album_name                                                                       , popularity_category
           4.0,               59,      0.0467,       0.629 , Turkish Pop            , Hadise                                                                                                                                                                                                                                              ,    228693.0, 0.621   , turkish       , pop              , https://api.spotify.com/v1/tracks/7kKFuo8oXLGeaYr69bNDcE, Hayat Oyunu                                                                                       ,  0.0, spotify:track:7kKFuo8oXLGeaYr69bNDcE, audio_features, 2024-05-24              , https://api.spotify.com/v1/audio-analysis/7kKFuo8oXLGeaYr69bNDcE, 7kKFuo8oXLGeaYr69bNDcE, 3.04e-06        , 615p1fQHcVD9BiDyGYmpgJ, 5d29bl04zUgpD8rxNJO4os, 7kKFuo8oXLGeaYr69bNDcE,  0.474 ,  8.0, 140.095, -6.592  , 0.12        ,   0.308 , Hayat Oyunu                                                                            , LOWEST POPULARITY
           4.0,               68,      0.152 ,       0.536 , Turkish Pop            , "Ebru Yaşar, Siyam, Zeyd"                                                                                                                                                                                                                           ,    142000.0, 0.724   , turkish       , pop              , https://api.spotify.com/v1/tracks/30kd9r9pbMn6bs6CKyFOCu, Kafamın İçi                                                                                       ,  0.0, spotify:track:30kd9r9pbMn6bs6CKyFOCu, audio_features, 2024-05-22              , https://api.spotify.com/v1/audio-analysis/30kd9r9pbMn6bs6CKyFOCu, 30kd9r9pbMn6bs6CKyFOCu, 0.0             , 2d3z7xdD9R3sAKueFrV2jp, 5d29bl04zUgpD8rxNJO4os, 30kd9r9pbMn6bs6CKyFOCu,  0.587 ,  9.0,  78.753, -6.84   , 0.748       ,   0.116 , Yine Çalıyor                                                                           , LOWEST POPULARITY
           4.0,               66,      0.158 ,       0.52  , Turkish Pop            , Semicenk                                                                                                                                                                                                                                            ,    209137.0, 0.566   , turkish       , pop              , https://api.spotify.com/v1/tracks/4wrThHGMM2xOoxMwE7TbhZ, Tek Başıma                                                                                        ,  0.0, spotify:track:4wrThHGMM2xOoxMwE7TbhZ, audio_features, 2024-05-03              , https://api.spotify.com/v1/audio-analysis/4wrThHGMM2xOoxMwE7TbhZ, 4wrThHGMM2xOoxMwE7TbhZ, 4.09e-06        , 06zEvBcaeNyNsXLm73OIqx, 5d29bl04zUgpD8rxNJO4os, 4wrThHGMM2xOoxMwE7TbhZ,  0.28  , 11.0, 180.014, -5.994  , 0.138       ,   0.0954, Tek Başıma                                                                             , LOWEST POPULARITY
           4.0,               63,      0.0808,       0.755 , Turkish Pop            , BLOK3                                                                                                                                                                                                                                               ,    175830.0, 0.902   , turkish       , pop              , https://api.spotify.com/v1/tracks/3LUFeTIPLxgZYdBxG0eV5k, GÜZEL VE İDDİALI                                                                                  ,  0.0, spotify:track:3LUFeTIPLxgZYdBxG0eV5k, audio_features, 2024-02-09              , https://api.spotify.com/v1/audio-analysis/3LUFeTIPLxgZYdBxG0eV5k, 3LUFeTIPLxgZYdBxG0eV5k, 3.49e-06        , 4KiKXZthJfVz0mKIkv7E2G, 5d29bl04zUgpD8rxNJO4os, 3LUFeTIPLxgZYdBxG0eV5k,  0.33  ,  4.0,  99.958, -4.122  , 0.2         ,   0.182 , GÜZEL VE İDDİALI                                                                       , LOWEST POPULARITY
           4.0,               67,      0.0495,       0.681 , Turkish Pop            , Gülşen                                                                                                                                                                                                                                              ,    157626.0, 0.863   , turkish       , pop              , https://api.spotify.com/v1/tracks/2RojZW2380o281z4LF0wTh, BAL                                                                                               ,  0.0, spotify:track:2RojZW2380o281z4LF0wTh, audio_features, 2024-05-17              , https://api.spotify.com/v1/audio-analysis/2RojZW2380o281z4LF0wTh, 2RojZW2380o281z4LF0wTh, 6.72e-06        , 14jmglD62tPPu5yptZcSv4, 5d29bl04zUgpD8rxNJO4os, 2RojZW2380o281z4LF0wTh,  0.418 ,  0.0, 100.038, -5.517  , 0.00226     ,   0.31  , BAL                                                                                    , LOWEST POPULARITY
           4.0,               60,      0.0246,       0.692 , Turkish Pop            , "Reynmen, Bilal Sonses"                                                                                                                                                                                                                             ,    157009.0, 0.616   , turkish       , pop              , https://api.spotify.com/v1/tracks/0nGaoa9b9Ovpr0G3Y3Nidd, Tavrına Hayran                                                                                    ,  1.0, spotify:track:0nGaoa9b9Ovpr0G3Y3Nidd, audio_features, 2024-05-10              , https://api.spotify.com/v1/audio-analysis/0nGaoa9b9Ovpr0G3Y3Nidd, 0nGaoa9b9Ovpr0G3Y3Nidd, 0.0             , 3gPREavRJBMFZmmin9tJ1h, 5d29bl04zUgpD8rxNJO4os, 0nGaoa9b9Ovpr0G3Y3Nidd,  0.356 ,  9.0, 107.081, -6.82   , 0.51        ,   0.19  , Tavrına Hayran                                                                         , LOWEST POPULARITY
           4.0,               66,      0.152 ,       0.775 , Chill Hop              , Joey Bada$$                                                                                                                                                                                                                                         ,    244198.0, 0.707   , hip-hop       , chill            , https://api.spotify.com/v1/tracks/3gJDgenxLephg09x86IxPs, TEMPTATION                                                                                        ,  0.0, spotify:track:3gJDgenxLephg09x86IxPs, audio_features, 2017-04-07              , https://api.spotify.com/v1/audio-analysis/3gJDgenxLephg09x86IxPs, 3gJDgenxLephg09x86IxPs, 0.0             , 2ZmDoyNYarmubD4vTfwh6g, 37i9dQZF1EIf4OaZ1XTJYw, 3gJDgenxLephg09x86IxPs,  0.78  , 10.0, 104.979, -5.339  , 0.397       ,   0.874 , ALL-AMERIKKKAN BADA$$                                                                  , LOWEST POPULARITY
           4.0,               67,      0.265 ,       0.801 , Chill Hop              , Mac Miller                                                                                                                                                                                                                                          ,    164632.0, 0.57    , hip-hop       , chill            , https://api.spotify.com/v1/tracks/7cAFB83sEKAmwekVvQtGZj, Nikes on My Feet                                                                                  ,  0.0, spotify:track:7cAFB83sEKAmwekVvQtGZj, audio_features, 2010-08-13              , https://api.spotify.com/v1/audio-analysis/7cAFB83sEKAmwekVvQtGZj, 7cAFB83sEKAmwekVvQtGZj, 0.0             , 1jzqEyjugAp9iLtRsj9LZg, 37i9dQZF1EIf4OaZ1XTJYw, 7cAFB83sEKAmwekVvQtGZj,  0.565 ,  9.0,  92.058, -5.103  , 0.559       ,   0.111 , K.I.D.S.                                                                               , LOWEST POPULARITY
           4.0,               68,      0.469 ,       0.942 , Chill Hop              , Sainté                                                                                                                                                                                                                                              ,    144000.0, 0.441   , hip-hop       , chill            , https://api.spotify.com/v1/tracks/7dbyaRWWFvB9UG2vcwTd3J, Champagne Shots                                                                                   ,  1.0, spotify:track:7dbyaRWWFvB9UG2vcwTd3J, audio_features, 2021-01-06              , https://api.spotify.com/v1/audio-analysis/7dbyaRWWFvB9UG2vcwTd3J, 7dbyaRWWFvB9UG2vcwTd3J, 0.0             , 02gUzFCFgKdsj8p1KcnASN, 37i9dQZF1EIf4OaZ1XTJYw, 7dbyaRWWFvB9UG2vcwTd3J,  0.925 , 11.0, 135.028, -11.448 , 0.493       ,   0.138 , Local Mvp                                                                              , LOWEST POPULARITY
           4.0,               68,      0.28  ,       0.809 , Chill Hop              , Joey Bada$$                                                                                                                                                                                                                                         ,    224043.0, 0.638   , hip-hop       , chill            , https://api.spotify.com/v1/tracks/7dFGkZbmm6cVlI28bfMaWE, Righteous Minds                                                                                   ,  0.0, spotify:track:7dFGkZbmm6cVlI28bfMaWE, audio_features, 2012-06-12              , https://api.spotify.com/v1/audio-analysis/7dFGkZbmm6cVlI28bfMaWE, 7dFGkZbmm6cVlI28bfMaWE, 0.0             , 5ra51AaWF3iVebyhlZ1aqq, 37i9dQZF1EIf4OaZ1XTJYw, 7dFGkZbmm6cVlI28bfMaWE,  0.608 ,  8.0,  94.893, -5.646  , 0.262       ,   0.453 , 1999                                                                                   , LOWEST POPULARITY
           4.0,               58,      0.0418,       0.668 , Irish Traditions       , The Irish Rovers                                                                                                                                                                                                                                    ,    176853.0, 0.897   , folk          , irish            , https://api.spotify.com/v1/tracks/5Su5ILFp6U83cnIXwfmlC5, Drunken Sailor                                                                                    ,  1.0, spotify:track:5Su5ILFp6U83cnIXwfmlC5, audio_features, 2012-02-22              , https://api.spotify.com/v1/audio-analysis/5Su5ILFp6U83cnIXwfmlC5, 5Su5ILFp6U83cnIXwfmlC5, 0.229           , 5iyQuCFO65zkVXaqtBYFuo, 3VWPuFU1jP0hSLEdiWVciE, 5Su5ILFp6U83cnIXwfmlC5,  0.955 ,  2.0, 121.855, -5.135  , 0.626       ,   0.0932, Drunken Sailor                                                                         , LOWEST POPULARITY
           4.0,               58,      0.0541,       0.712 , Irish Traditions       , "Sean Dagher, Nils Brown, Michiel Schrey, Assassin's Creed"                                                                                                                                                                                         ,    132293.0, 0.27    , folk          , irish            , https://api.spotify.com/v1/tracks/2vaa0nnDnNTlxCh7fCmjsr, Leave Her Johnny                                                                                  ,  0.0, spotify:track:2vaa0nnDnNTlxCh7fCmjsr, audio_features, 2013-10-29              , https://api.spotify.com/v1/audio-analysis/2vaa0nnDnNTlxCh7fCmjsr, 2vaa0nnDnNTlxCh7fCmjsr, 0.0             , 2lMgz2BBwwzkc9ZfNB9zYi, 3VWPuFU1jP0hSLEdiWVciE, 2vaa0nnDnNTlxCh7fCmjsr,  0.728 ,  7.0, 120.416, -4.382  , 0.935       ,   0.0582, Assassin's Creed 4: Black Flag (Sea Shanty Edition) [Original Game Soundtrack]         , LOWEST POPULARITY
           4.0,               67,      0.079 ,       0.452 , Irish Traditions       , Dropkick Murphys                                                                                                                                                                                                                                    ,    153600.0, 0.928   , folk          , irish            , https://api.spotify.com/v1/tracks/7rSERmjAT38lC5QhJ8hnQc, I'm Shipping Up To Boston                                                                         ,  1.0, spotify:track:7rSERmjAT38lC5QhJ8hnQc, audio_features, 2005-07-19              , https://api.spotify.com/v1/audio-analysis/7rSERmjAT38lC5QhJ8hnQc, 7rSERmjAT38lC5QhJ8hnQc, 0.000637        , 2sZGDqHfU884z3iFris122, 3VWPuFU1jP0hSLEdiWVciE, 7rSERmjAT38lC5QhJ8hnQc,  0.6   ,  2.0, 129.188, -3.133  , 0.000706    ,   0.226 , The Warrior's Code                                                                     , LOWEST POPULARITY
           5.0,               59,      0.0768,       0.72  , Meditative Vibes       , "Fido, Tiwa Savage"                                                                                                                                                                                                                                 ,    138353.0, 0.464   , ambient       , meditative       , https://api.spotify.com/v1/tracks/1SDOo6cNNrvarL9wqEVAJT, Awolowo - Remix                                                                                   ,  1.0, spotify:track:1SDOo6cNNrvarL9wqEVAJT, audio_features, 2024-11-01              , https://api.spotify.com/v1/audio-analysis/1SDOo6cNNrvarL9wqEVAJT, 1SDOo6cNNrvarL9wqEVAJT, 0.0             , 4Ktw5YWnBtSo7XUuLL8L68, 3kEpLybbAlVUVimW5Evijb, 1SDOo6cNNrvarL9wqEVAJT,  0.381 ,  8.0, 111.103, -10.661 , 0.0567      ,   0.203 , Awolowo (Remix)                                                                        , LOWEST POPULARITY
           4.0,               60,      0.0643,       0.59  , Meditative Vibes       , Fireboy DML                                                                                                                                                                                                                                         ,    162133.0, 0.683   , ambient       , meditative       , https://api.spotify.com/v1/tracks/1v9AZkRJoirN00lAC3Pvd8, hell and back                                                                                     ,  0.0, spotify:track:1v9AZkRJoirN00lAC3Pvd8, audio_features, 2024-08-28              , https://api.spotify.com/v1/audio-analysis/1v9AZkRJoirN00lAC3Pvd8, 1v9AZkRJoirN00lAC3Pvd8, 0.0             , 0mxle2p72zngkE9p4KAE0A, 3kEpLybbAlVUVimW5Evijb, 1v9AZkRJoirN00lAC3Pvd8,  0.49  ,  2.0, 196.014, -6.347  , 0.0664      ,   0.204 , adedamola                                                                              , LOWEST POPULARITY
           4.0,               61,      0.091 ,       0.825 , Meditative Vibes       , "Kizz Daniel, Adekunle Gold"                                                                                                                                                                                                                        ,    145714.0, 0.727   , ambient       , meditative       , https://api.spotify.com/v1/tracks/4rYrmw13Viwwu3c5vM89ty, Pano Tona                                                                                         ,  0.0, spotify:track:4rYrmw13Viwwu3c5vM89ty, audio_features, 2024-11-10              , https://api.spotify.com/v1/audio-analysis/4rYrmw13Viwwu3c5vM89ty, 4rYrmw13Viwwu3c5vM89ty, 0.0             , 2hX8GO8bs6ttvyhNN9qvot, 3kEpLybbAlVUVimW5Evijb, 4rYrmw13Viwwu3c5vM89ty,  0.935 ,  6.0, 111.923, -6.273  , 0.264       ,   0.242 , Pano Tona                                                                              , LOWEST POPULARITY
           4.0,               58,      0.0518,       0.847 , Meditative Vibes       , Asake                                                                                                                                                                                                                                               ,    184580.0, 0.72    , ambient       , meditative       , https://api.spotify.com/v1/tracks/0RHdQDaqgDwsXQujji1TSn, I Swear                                                                                           ,  0.0, spotify:track:0RHdQDaqgDwsXQujji1TSn, audio_features, 2024-08-08              , https://api.spotify.com/v1/audio-analysis/0RHdQDaqgDwsXQujji1TSn, 0RHdQDaqgDwsXQujji1TSn, 0.0             , 3kS42vslfpYnxWkGN4JvlW, 3kEpLybbAlVUVimW5Evijb, 0RHdQDaqgDwsXQujji1TSn,  0.789 ,  5.0, 115.001, -6.023  , 0.309       ,   0.137 , Lungu Boy                                                                              , LOWEST POPULARITY
           4.0,               62,      0.0612,       0.795 , Meditative Vibes       , Fireboy DML                                                                                                                                                                                                                                         ,    199767.0, 0.792   , ambient       , meditative       , https://api.spotify.com/v1/tracks/36GYWNzc0MwGSSmXZLP6bX, iseoluwa                                                                                          ,  1.0, spotify:track:36GYWNzc0MwGSSmXZLP6bX, audio_features, 2024-08-28              , https://api.spotify.com/v1/audio-analysis/36GYWNzc0MwGSSmXZLP6bX, 36GYWNzc0MwGSSmXZLP6bX, 2.46e-06        , 0mxle2p72zngkE9p4KAE0A, 3kEpLybbAlVUVimW5Evijb, 36GYWNzc0MwGSSmXZLP6bX,  0.692 ,  7.0, 112.988, -5.589  , 0.337       ,   0.259 , adedamola                                                                              , LOWEST POPULARITY
           4.0,               63,      0.0761,       0.763 , Meditative Vibes       , "Asake, Stormzy"                                                                                                                                                                                                                                    ,    220135.0, 0.754   , ambient       , meditative       , https://api.spotify.com/v1/tracks/25KjMlA0KAwRKS9JuT1NSq, Suru (feat. Stormzy)                                                                              ,  1.0, spotify:track:25KjMlA0KAwRKS9JuT1NSq, audio_features, 2024-08-08              , https://api.spotify.com/v1/audio-analysis/25KjMlA0KAwRKS9JuT1NSq, 25KjMlA0KAwRKS9JuT1NSq, 0.000463        , 3kS42vslfpYnxWkGN4JvlW, 3kEpLybbAlVUVimW5Evijb, 25KjMlA0KAwRKS9JuT1NSq,  0.592 ,  1.0, 115.099, -5.538  , 0.256       ,   0.19  , Lungu Boy                                                                              , LOWEST POPULARITY
           4.0,               67,      0.0571,       0.831 , Meditative Vibes       , Tems                                                                                                                                                                                                                                                ,    175238.0, 0.293   , ambient       , meditative       , https://api.spotify.com/v1/tracks/1D1M805zV8DwhYXsvJdQZx, Burning                                                                                           ,  0.0, spotify:track:1D1M805zV8DwhYXsvJdQZx, audio_features, 2024-06-06              , https://api.spotify.com/v1/audio-analysis/1D1M805zV8DwhYXsvJdQZx, 1D1M805zV8DwhYXsvJdQZx, 2.04e-05        , 1FGGv0vvSTerGQ91Mkvf9p, 3kEpLybbAlVUVimW5Evijb, 1D1M805zV8DwhYXsvJdQZx,  0.419 ,  1.0,  92.007, -8.047  , 0.378       ,   0.0724, Born in the Wild                                                                       , LOWEST POPULARITY
           4.0,               65,      0.323 ,       0.598 , Meditative Vibes       , Kizz Daniel                                                                                                                                                                                                                                         ,    144189.0, 0.765   , ambient       , meditative       , https://api.spotify.com/v1/tracks/5FzsdlFgAFN1aSe9YwoN6s, Marhaba                                                                                           ,  0.0, spotify:track:5FzsdlFgAFN1aSe9YwoN6s, audio_features, 2024-09-25              , https://api.spotify.com/v1/audio-analysis/5FzsdlFgAFN1aSe9YwoN6s, 5FzsdlFgAFN1aSe9YwoN6s, 0.0             , 2ElVuPg0F7mHNcveABN2Rw, 3kEpLybbAlVUVimW5Evijb, 5FzsdlFgAFN1aSe9YwoN6s,  0.844 ,  5.0,  84.978, -4.93   , 0.275       ,   0.0225, Marhaba X We Must                                                                      , LOWEST POPULARITY
           4.0,               66,      0.106 ,       0.743 , Meditative Vibes       , Victony                                                                                                                                                                                                                                             ,    202597.0, 0.685   , ambient       , meditative       , https://api.spotify.com/v1/tracks/6qS9yoAUIXNfno5t4YLQdn, Risk                                                                                              ,  1.0, spotify:track:6qS9yoAUIXNfno5t4YLQdn, audio_features, 2024-06-21              , https://api.spotify.com/v1/audio-analysis/6qS9yoAUIXNfno5t4YLQdn, 6qS9yoAUIXNfno5t4YLQdn, 0.0             , 1dfsKiTgOKzA8sLHCNMuKc, 3kEpLybbAlVUVimW5Evijb, 6qS9yoAUIXNfno5t4YLQdn,  0.555 ,  5.0, 154.07 , -7.981  , 0.113       ,   0.526 , Stubborn                                                                               , LOWEST POPULARITY
           5.0,               65,      0.193 ,       0.848 , Meditative Vibes       , Tems                                                                                                                                                                                                                                                ,    156763.0, 0.418   , ambient       , meditative       , https://api.spotify.com/v1/tracks/0D6XSXGNj5CTGQQzKQKQQ2, Wickedest                                                                                         ,  1.0, spotify:track:0D6XSXGNj5CTGQQzKQKQQ2, audio_features, 2024-06-06              , https://api.spotify.com/v1/audio-analysis/0D6XSXGNj5CTGQQzKQKQQ2, 0D6XSXGNj5CTGQQzKQKQQ2, 0.00035         , 1FGGv0vvSTerGQ91Mkvf9p, 3kEpLybbAlVUVimW5Evijb, 0D6XSXGNj5CTGQQzKQKQQ2,  0.598 ,  2.0,  81.921, -7.846  , 0.371       ,   0.1   , Born in the Wild                                                                       , LOWEST POPULARITY
           4.0,               61,      0.195 ,       0.537 , Meditative Vibes       , Asake                                                                                                                                                                                                                                               ,    197035.0, 0.424   , ambient       , meditative       , https://api.spotify.com/v1/tracks/4Mq3cWI9k0DO9sMe6Ylqr2, My Heart                                                                                          ,  0.0, spotify:track:4Mq3cWI9k0DO9sMe6Ylqr2, audio_features, 2024-08-08              , https://api.spotify.com/v1/audio-analysis/4Mq3cWI9k0DO9sMe6Ylqr2, 4Mq3cWI9k0DO9sMe6Ylqr2, 1.64e-05        , 3kS42vslfpYnxWkGN4JvlW, 3kEpLybbAlVUVimW5Evijb, 4Mq3cWI9k0DO9sMe6Ylqr2,  0.455 ,  4.0, 100.51 , -9.199  , 0.736       ,   0.124 , Lungu Boy                                                                              , LOWEST POPULARITY
           5.0,               58,      0.421 ,       0.495 , Meditative Vibes       , Seyi Vibez                                                                                                                                                                                                                                          ,    145003.0, 0.649   , ambient       , meditative       , https://api.spotify.com/v1/tracks/0YgAGCU3kDEMTvndL9u3Tw, Lagos                                                                                             ,  1.0, spotify:track:0YgAGCU3kDEMTvndL9u3Tw, audio_features, 2024-07-12              , https://api.spotify.com/v1/audio-analysis/0YgAGCU3kDEMTvndL9u3Tw, 0YgAGCU3kDEMTvndL9u3Tw, 0.0             , 38tvoGnBsZNd8FJg2YsCT4, 3kEpLybbAlVUVimW5Evijb, 0YgAGCU3kDEMTvndL9u3Tw,  0.53  ,  0.0,  94.482, -6.789  , 0.573       ,   0.377 , Loseyi Professor                                                                       , LOWEST POPULARITY
           3.0,               66,      0.152 ,       0.533 , Meditative Vibes       , Asake                                                                                                                                                                                                                                               ,    182976.0, 0.425   , ambient       , meditative       , https://api.spotify.com/v1/tracks/3n7kzSJ246VvIe4lRmxV9X, Worldwide                                                                                         ,  0.0, spotify:track:3n7kzSJ246VvIe4lRmxV9X, audio_features, 2024-08-08              , https://api.spotify.com/v1/audio-analysis/3n7kzSJ246VvIe4lRmxV9X, 3n7kzSJ246VvIe4lRmxV9X, 0.000158        , 3kS42vslfpYnxWkGN4JvlW, 3kEpLybbAlVUVimW5Evijb, 3n7kzSJ246VvIe4lRmxV9X,  0.464 ,  5.0,  81.084, -8.427  , 0.692       ,   0.118 , Lungu Boy                                                                              , LOWEST POPULARITY
           4.0,               63,      0.0944,       0.784 , Meditative Vibes       , Burna Boy                                                                                                                                                                                                                                           ,    137631.0, 0.512   , ambient       , meditative       , https://api.spotify.com/v1/tracks/7fA7mrYaXVDVVGCAV65NRN, Higher                                                                                            ,  1.0, spotify:track:7fA7mrYaXVDVVGCAV65NRN, audio_features, 2024-06-27              , https://api.spotify.com/v1/audio-analysis/7fA7mrYaXVDVVGCAV65NRN, 7fA7mrYaXVDVVGCAV65NRN, 0.000334        , 2Ti12rxuf2NZ22iUzUXSNP, 3kEpLybbAlVUVimW5Evijb, 7fA7mrYaXVDVVGCAV65NRN,  0.842 ,  0.0, 116.945, -8.694  , 0.0951      ,   0.312 , Higher                                                                                 , LOWEST POPULARITY
           4.0,               59,      0.127 ,       0.694 , Meditative Vibes       , "Ayra Starr, Seyi Vibez"                                                                                                                                                                                                                            ,    168407.0, 0.672   , ambient       , meditative       , https://api.spotify.com/v1/tracks/6HTjqv0AsiZ34fOMcGCbSX, Bad Vibes (feat. Seyi Vibez)                                                                      ,  0.0, spotify:track:6HTjqv0AsiZ34fOMcGCbSX, audio_features, 2024-05-09              , https://api.spotify.com/v1/audio-analysis/6HTjqv0AsiZ34fOMcGCbSX, 6HTjqv0AsiZ34fOMcGCbSX, 0.0             , 00Z9OpzSflzHQuKMrR315g, 3kEpLybbAlVUVimW5Evijb, 6HTjqv0AsiZ34fOMcGCbSX,  0.804 ,  1.0,  96.003, -5.527  , 0.307       ,   0.277 , Bad Vibes                                                                              , LOWEST POPULARITY
           3.0,               62,      0.157 ,       0.769 , Meditative Vibes       , "KAESTYLE, Omah Lay"                                                                                                                                                                                                                                ,    137012.0, 0.661   , ambient       , meditative       , https://api.spotify.com/v1/tracks/7IFoyt4ZL7raIETupyDCYM, My Dealer                                                                                         ,  1.0, spotify:track:7IFoyt4ZL7raIETupyDCYM, audio_features, 2024-05-17              , https://api.spotify.com/v1/audio-analysis/7IFoyt4ZL7raIETupyDCYM, 7IFoyt4ZL7raIETupyDCYM, 2.24e-05        , 59uwDlcguOL6Pkf5Ln3tGU, 3kEpLybbAlVUVimW5Evijb, 7IFoyt4ZL7raIETupyDCYM,  0.843 ,  6.0, 127.484, -5.505  , 0.585       ,   0.121 , My Dealer                                                                              , LOWEST POPULARITY
           4.0,               66,      0.428 ,       0.534 , Meditative Vibes       , Seyi Vibez                                                                                                                                                                                                                                          ,    164317.0, 0.691   , ambient       , meditative       , https://api.spotify.com/v1/tracks/5hphSVebVxTpDfrk09W0hS, Doha                                                                                              ,  0.0, spotify:track:5hphSVebVxTpDfrk09W0hS, audio_features, 2024-07-12              , https://api.spotify.com/v1/audio-analysis/5hphSVebVxTpDfrk09W0hS, 5hphSVebVxTpDfrk09W0hS, 6.88e-05        , 38tvoGnBsZNd8FJg2YsCT4, 3kEpLybbAlVUVimW5Evijb, 5hphSVebVxTpDfrk09W0hS,  0.343 ,  5.0, 203.894, -8.121  , 0.421       ,   0.155 , Loseyi Professor                                                                       , LOWEST POPULARITY
           4.0,               59,      0.132 ,       0.621 , Meditative Vibes       , Asake                                                                                                                                                                                                                                               ,    176382.0, 0.59    , ambient       , meditative       , https://api.spotify.com/v1/tracks/5FxlRNsUFstHTDT29A1Cuh, Skating                                                                                           ,  1.0, spotify:track:5FxlRNsUFstHTDT29A1Cuh, audio_features, 2024-08-08              , https://api.spotify.com/v1/audio-analysis/5FxlRNsUFstHTDT29A1Cuh, 5FxlRNsUFstHTDT29A1Cuh, 0.0             , 3kS42vslfpYnxWkGN4JvlW, 3kEpLybbAlVUVimW5Evijb, 5FxlRNsUFstHTDT29A1Cuh,  0.421 ,  8.0, 113.2  , -6.852  , 0.0546      ,   0.209 , Lungu Boy                                                                              , LOWEST POPULARITY
           4.0,               59,      0.0704,       0.82  , Meditative Vibes       , "Fireboy DML, Lagbaja"                                                                                                                                                                                                                              ,    212667.0, 0.778   , ambient       , meditative       , https://api.spotify.com/v1/tracks/2q7BfsGmjmUbxn5VkI6QKN, back n forth                                                                                      ,  1.0, spotify:track:2q7BfsGmjmUbxn5VkI6QKN, audio_features, 2024-08-28              , https://api.spotify.com/v1/audio-analysis/2q7BfsGmjmUbxn5VkI6QKN, 2q7BfsGmjmUbxn5VkI6QKN, 0.0             , 0mxle2p72zngkE9p4KAE0A, 3kEpLybbAlVUVimW5Evijb, 2q7BfsGmjmUbxn5VkI6QKN,  0.878 ,  8.0, 112.946, -4.57   , 0.253       ,   0.209 , adedamola                                                                              , LOWEST POPULARITY
           4.0,               59,      0.0588,       0.826 , Meditative Vibes       , Asake                                                                                                                                                                                                                                               ,    173237.0, 0.841   , ambient       , meditative       , https://api.spotify.com/v1/tracks/6PJNuJwkvzKammMxgrRxkU, Ligali                                                                                            ,  0.0, spotify:track:6PJNuJwkvzKammMxgrRxkU, audio_features, 2024-08-08              , https://api.spotify.com/v1/audio-analysis/6PJNuJwkvzKammMxgrRxkU, 6PJNuJwkvzKammMxgrRxkU, 0.00293         , 3kS42vslfpYnxWkGN4JvlW, 3kEpLybbAlVUVimW5Evijb, 6PJNuJwkvzKammMxgrRxkU,  0.744 , 11.0, 124.0  , -5.724  , 0.0402      ,   0.0511, Lungu Boy                                                                              , LOWEST POPULARITY
           4.0,               66,      0.0574,       0.776 , Meditative Vibes       , Odeal                                                                                                                                                                                                                                               ,    184424.0, 0.549   , ambient       , meditative       , https://api.spotify.com/v1/tracks/1I08zQMc1sHy2xwd8itedV, Soh-Soh                                                                                           ,  0.0, spotify:track:1I08zQMc1sHy2xwd8itedV, audio_features, 2024-07-05              , https://api.spotify.com/v1/audio-analysis/1I08zQMc1sHy2xwd8itedV, 1I08zQMc1sHy2xwd8itedV, 0.0149          , 2vXLt5PVNMD6c6sUgvKN69, 3kEpLybbAlVUVimW5Evijb, 1I08zQMc1sHy2xwd8itedV,  0.679 ,  9.0,  95.021, -14.509 , 0.0578      ,   0.0868, Sunday At Zuri's                                                                       , LOWEST POPULARITY
           4.0,               60,      0.133 ,       0.77  , Meditative Vibes       , "DJ Tunez, Wizkid, Seyi Vibez, Terry Apala"                                                                                                                                                                                                         ,    215517.0, 0.656   , ambient       , meditative       , https://api.spotify.com/v1/tracks/55nKxeuQ63YLqhtxPWMCgN, "APALA DISCO (feat. Wizkid, Seyi Vibez & Terry Apala) - Remix"                                    ,  0.0, spotify:track:55nKxeuQ63YLqhtxPWMCgN, audio_features, 2024-06-21              , https://api.spotify.com/v1/audio-analysis/55nKxeuQ63YLqhtxPWMCgN, 55nKxeuQ63YLqhtxPWMCgN, 0.0             , 0MgGzcX0gkln7VFFmH25yf, 3kEpLybbAlVUVimW5Evijb, 55nKxeuQ63YLqhtxPWMCgN,  0.874 ,  4.0,  97.951, -8.798  , 0.299       ,   0.0597, "APALA DISCO (feat. Wizkid, Seyi Vibez & Terry Apala) [Remix]"                         , LOWEST POPULARITY
           4.0,               63,      0.172 ,       0.415 , Meditative Vibes       , Qing Madi                                                                                                                                                                                                                                           ,    189016.0, 0.786   , ambient       , meditative       , https://api.spotify.com/v1/tracks/5c1rWQAa8GX8LgCC9h3d1N, American Love                                                                                     ,  0.0, spotify:track:5c1rWQAa8GX8LgCC9h3d1N, audio_features, 2023-11-17              , https://api.spotify.com/v1/audio-analysis/5c1rWQAa8GX8LgCC9h3d1N, 5c1rWQAa8GX8LgCC9h3d1N, 0.0             , 03pDzWfMzVVQL3BRVIutJn, 3kEpLybbAlVUVimW5Evijb, 5c1rWQAa8GX8LgCC9h3d1N,  0.458 ,  0.0, 192.408, -5.604  , 0.379       ,   0.153 , Qing Madi                                                                              , LOWEST POPULARITY
